Total_DL_Values,CDF,Frequencies
0,0.2499937501562461,0.2499937501562461
27184781,0.4999875003124922,0.2499937501562461
27287936,0.7499812504687382,0.2499937501562461
27391091,0.9999750006249843,0.2499937501562461
27494246,1.0,2.499937501562461e-05
